Time	WaterLevel_cm
2017040915	92.730000
2017040916	92.730000
2017040917	92.730000
2017040918	92.659600
2017040919	92.659600
2017040920	92.589200
2017040921	92.518700
2017040922	92.518700
2017040923	92.448300
2017041000	92.448300
2017041001	92.377900
2017041002	92.377900
2017041003	92.377900
2017041004	92.307500
2017041005	92.307500
2017041006	92.237100
2017041007	92.237100
2017041008	92.166700
2017041009	92.166700
2017041010	92.096300
2017041011	92.096300
2017041012	92.096300
2017041013	92.025900
2017041014	92.025900
2017041015	92.025900
2017041016	92.025900
2017041017	92.025900
2017041018	92.025900
2017041019	92.025900
2017041020	91.955500
2017041021	91.955500
2017041022	91.955500
2017041023	91.885000
2017041100	91.885000
2017041101	91.885000
2017041102	91.814600
2017041103	91.814600
2017041104	91.814600
2017041105	91.321800
2017041106	91.251400
2017041107	91.251400
2017041108	91.251400
2017041109	91.180900
2017041110	91.110500
2017041111	91.110500
2017041112	91.110500
2017041113	91.040100
2017041114	91.040100
2017041115	90.969700
2017041116	90.899300
2017041117	90.899300
2017041118	90.828900
2017041119	90.828900
2017041120	90.828900
2017041121	90.758500
2017041122	90.688100
2017041123	90.688100
2017041200	90.688100
2017041201	90.688100
2017041202	90.617700
2017041203	90.617700
2017041204	90.617700
2017041205	90.547300
2017041206	90.547300
2017041207	90.476800
2017041208	90.476800
2017041209	90.476800
2017041210	90.406400
2017041211	90.406400
2017041212	90.336000
2017041213	90.336000
2017041214	90.336000
2017041215	90.265600
2017041216	90.265600
2017041217	90.265600
2017041218	90.265600
2017041219	90.124800
2017041220	90.054400
2017041221	90.054400
2017041222	90.054400
2017041223	89.984000
2017041300	89.984000
2017041301	89.913600
2017041302	89.913600
2017041303	89.843200
2017041304	89.843200
2017041305	89.772700
2017041306	89.772700
2017041307	89.702300
2017041308	89.631900
2017041309	89.631900
2017041310	89.984000
2017041311	89.913600
2017041312	89.843200
2017041313	89.772700
2017041314	89.702300
2017041315	89.702300
2017041316	89.631900
2017041317	89.561500
2017041318	89.561500
2017041319	89.491100
2017041320	89.420700
2017041321	89.350300
2017041322	89.350300
2017041323	89.279900
2017041400	89.279900
2017041401	89.209500
2017041402	89.209500
2017041403	89.209500
2017041404	89.139100
2017041405	89.139100
2017041406	89.068600
2017041407	89.068600
2017041408	88.998200
2017041409	88.927800
2017041410	88.927800
2017041411	88.857400
2017041412	88.857400
2017041413	88.787000
2017041414	88.787000
2017041415	88.787000
2017041416	88.787000
2017041417	88.787000
2017041418	88.716600
2017041419	88.716600
2017041420	88.716600
2017041421	88.646200
2017041422	88.646200
2017041423	88.646200
2017041500	88.575800
2017041501	88.575800
2017041502	88.575800
2017041503	88.575800
2017041504	88.575800
2017041505	88.505400
2017041506	88.505400
2017041507	88.435000
2017041508	88.435000
2017041509	88.364500
2017041510	88.364500
2017041511	88.364500
2017041512	88.294100
2017041513	88.294100
2017041514	88.294100
2017041515	88.223700
2017041516	88.223700
2017041517	88.223700
2017041518	88.223700
2017041519	88.223700
2017041520	88.153300
2017041521	88.153300
2017041522	88.082900
2017041523	88.082900
2017041600	88.082900
2017041601	88.082900
2017041602	88.012500
2017041603	88.012500
2017041604	88.012500
2017041605	87.942100
2017041606	87.942100
2017041607	87.871700
2017041608	87.871700
2017041609	87.801300
2017041610	87.730900
2017041611	87.730900
2017041612	87.730900
2017041613	87.730900
2017041614	88.012500
2017041615	88.082900
2017041616	88.082900
2017041617	88.153300
2017041618	88.153300
2017041619	88.082900
2017041620	88.082900
2017041621	88.012500
2017041622	88.012500
2017041623	88.012500
2017041700	87.942100
2017041701	87.942100
2017041702	87.942100
2017041703	87.942100
2017041704	87.871700
2017041705	87.871700
2017041706	87.871700
2017041707	87.801300
2017041708	87.871700
2017041709	87.871700
2017041710	87.871700
2017041711	87.801300
2017041712	87.730900
2017041713	87.730900
2017041714	87.730900
2017041715	87.660500
2017041716	87.660500
2017041717	87.660500
2017041718	87.660500
2017041719	87.660500
2017041720	87.590000
2017041721	87.590000
2017041722	87.590000
2017041723	87.519600
2017041800	87.590000
2017041801	87.730900
2017041802	87.801300
2017041803	87.801300
2017041804	87.801300
2017041808	87.590000
2017041809	87.590000
2017041810	87.519600
2017041811	87.449200
2017041812	87.378800
2017041813	87.378800
2017041814	87.308400
2017041815	87.308400
2017041816	87.308400
2017041817	87.238000
2017041818	87.238000
2017041819	87.167600
2017041820	87.097200
2017041821	87.097200
2017041822	87.026800
2017041823	87.026800
2017041900	87.026800
2017041901	86.956400
2017041902	86.956400
2017041903	86.885900
2017041904	86.885900
2017041905	86.885900
2017041906	86.815500
2017041907	86.815500
2017041908	86.745100
2017041909	86.674700
2017041910	86.604300
2017041911	86.604300
2017041912	86.533900
2017041913	86.533900
2017041914	86.533900
2017041915	86.463500
2017041916	86.463500
2017041917	86.463500
2017041918	86.393100
2017041919	86.393100
2017041920	86.393100
2017041921	86.322700
2017041922	86.252300
2017041923	86.252300
2017042000	86.322700
2017042001	86.393100
2017042002	86.393100
2017042003	86.393100
2017042004	86.322700
2017042005	86.322700
2017042006	86.252300
2017042007	86.252300
2017042008	86.181800
2017042009	86.111400
2017042010	86.041000
2017042011	86.041000
2017042012	85.970600
2017042013	85.970600
2017042014	85.900200
2017042015	85.900200
2017042016	85.900200
2017042017	85.900200
2017042018	85.900200
2017042019	85.900200
2017042020	85.829800
2017042021	85.829800
2017042022	85.829800
2017042023	85.759400
2017042100	85.759400
2017042101	85.759400
2017042102	85.829800
2017042103	85.829800
2017042104	85.759400
2017042105	85.759400
2017042106	85.759400
2017042107	85.759400
2017042108	85.689000
2017042109	85.689000
2017042110	85.618600
2017042111	85.618600
2017042112	85.548200
2017042113	85.548200
2017042114	85.477700
2017042115	85.477700
2017042116	85.477700
2017042117	85.477700
2017042118	85.477700
2017042119	85.477700
2017042120	85.407300
2017042121	85.407300
2017042122	85.407300
2017042123	85.336900
2017042200	85.336900
2017042201	85.336900
2017042202	85.336900
2017042203	85.266500
2017042204	85.266500
2017042205	85.266500
2017042206	85.196100
2017042207	85.196100
2017042208	85.196100
2017042209	85.196100
2017042210	85.196100
2017042211	85.196100
2017042212	85.196100
2017042213	85.266500
2017042214	85.266500
2017042215	85.336900
2017042216	85.407300
2017042217	85.548200
2017042218	85.689000
2017042219	85.829800
2017042220	85.970600
2017042221	86.181800
2017042222	86.463500
2017042223	86.745100
2017042300	87.026800
2017042301	87.378800
2017042302	87.660500
2017042303	87.942100
2017042304	88.294100
2017042305	88.575800
2017042306	88.857400
2017042307	89.139100
2017042308	89.420700
2017042309	89.631900
2017042310	89.843200
2017042311	90.054400
2017042312	90.265600
2017042313	90.406400
2017042314	90.547300
2017042315	90.688100
2017042316	90.899300
2017042317	90.969700
2017042318	91.110500
2017042319	91.251400
2017042320	91.321800
2017042321	91.392200
2017042322	91.533000
2017042323	91.603400
2017042400	91.673800
2017042401	91.744200
2017042402	91.744200
2017042403	91.885000
2017042404	91.885000
2017042405	91.955500
2017042406	92.025900
2017042407	92.025900
2017042408	92.096300
2017042409	92.166700
2017042410	92.237100
2017042411	92.237100
2017042412	92.307500
2017042413	92.307500
2017042414	92.377900
2017042415	92.377900
2017042416	92.518700
2017042417	92.518700
2017042418	92.589200
2017042419	92.659600
2017042420	92.730000
2017042421	92.730000
2017042422	92.730000
2017042423	92.800400
2017042500	92.800400
2017042501	92.800400
2017042502	92.870800
2017042503	92.870800
2017042504	92.870800
2017042505	92.941200
2017042506	92.941200
2017042507	92.941200
2017042508	93.011600
2017042509	93.011600
2017042510	93.011600
2017042511	93.011600
2017042512	93.011600
2017042513	93.011600
2017042514	93.011600
2017042515	93.011600
2017042516	93.011600
2017042517	93.011600
2017042518	93.082000
2017042519	93.011600
2017042520	93.082000
2017042521	93.082000
2017042522	93.082000
2017042523	93.082000
2017042600	93.152400
2017042601	93.152400
2017042602	93.222800
2017042603	93.222800
2017042604	93.222800
2017042605	93.222800
2017042606	93.222800
2017042607	93.222800
2017042608	93.293300
2017042609	93.293300
2017042610	93.293300
2017042611	93.363700
2017042612	93.363700
2017042613	93.363700
2017042614	93.363700
2017042615	93.434100
2017042616	93.363700
2017042617	93.434100
2017042618	93.363700
2017042619	93.363700
2017042620	93.363700
2017042621	93.363700
2017042622	93.363700
2017042623	93.434100
2017042700	93.434100
2017042701	93.434100
2017042702	93.434100
2017042703	93.434100
2017042704	93.434100
2017042705	93.434100
2017042706	93.434100
2017042707	93.434100
2017042708	93.434100
2017042709	93.434100
2017042710	93.434100
2017042711	93.434100
2017042712	93.434100
2017042713	93.434100
2017042714	93.434100
2017042715	93.434100
2017042716	93.434100
2017042717	93.363700
2017042718	93.363700
2017042719	93.363700
2017042720	93.363700
2017042721	93.293300
2017042722	93.293300
2017042723	93.293300
2017042800	93.293300
2017042801	93.222800
2017042802	93.222800
2017042803	93.222800
2017042804	93.222800
2017042805	93.222800
2017042806	93.222800
2017042807	93.152400
2017042808	93.152400
2017042809	93.152400
2017042810	93.152400
2017042811	93.152400
2017042812	93.082000
2017042813	93.082000
2017042814	93.082000
2017042815	93.082000
2017042816	93.011600
2017042817	93.011600
2017042818	92.941200
2017042819	92.941200
2017042820	92.870800
2017042821	92.800400
2017042822	92.800400
2017042823	92.800400
2017042900	92.800400
2017042901	92.800400
2017042902	92.800400
2017042903	92.800400
2017042904	92.800400
2017042905	92.800400
2017042906	92.730000
2017042907	92.730000
2017042908	92.730000
2017042909	92.730000
2017042910	92.730000
2017042911	92.659600
2017042912	92.730000
2017042913	92.730000
2017042914	92.730000
2017042915	92.730000
2017042916	92.730000
2017042917	92.730000
2017042918	92.659600
2017042919	92.659600
2017042920	92.659600
2017042921	92.589200
2017042922	92.589200
2017042923	92.589200
2017043000	92.589200
2017043001	92.589200
2017043002	92.589200
2017043003	92.589200
2017043004	92.589200
2017043005	92.589200
2017043006	92.589200
2017043007	92.659600
2017043008	92.589200
2017043009	92.589200
2017043010	92.589200
2017043011	92.589200
2017043012	92.659600
2017043013	92.659600
2017043014	92.659600
2017043015	92.659600
2017043016	92.730000
2017043017	92.730000
2017043018	92.730000
2017043019	92.730000
2017043020	92.659600
2017043021	92.659600
2017043022	92.659600
2017043023	92.659600
2017050100	92.659600
2017050101	92.659600
2017050102	92.659600
2017050103	92.730000
2017050104	92.730000
2017050105	92.730000
2017050106	92.730000
2017050107	92.730000
2017050108	92.730000
2017050109	92.730000
2017050110	92.730000
2017050111	92.730000
2017050112	92.730000
2017050113	92.730000
2017050114	92.730000
2017050115	92.730000
2017050116	92.730000
2017050117	92.730000
2017050118	92.730000
2017050119	92.730000
2017050120	92.730000
2017050121	92.730000
2017050122	92.659600
2017050123	92.659600
2017050200	92.659600
2017050201	92.659600
2017050202	92.730000
2017050203	92.730000
2017050204	92.730000
2017050205	92.730000
2017050206	92.730000
2017050207	92.730000
2017050208	92.730000
2017050209	92.730000
2017050210	92.730000
2017050211	92.730000
2017050212	92.730000
2017050213	92.730000
2017050214	92.730000
2017050215	92.730000
2017050216	92.730000
2017050217	92.730000
2017050218	92.730000
2017050219	92.730000
2017050220	92.730000
2017050221	92.730000
2017050222	92.730000
2017050223	92.730000
2017050300	92.730000
2017050301	92.730000
2017050302	92.730000
2017050303	92.730000
2017050304	92.730000
2017050305	92.800400
2017050306	92.800400
2017050307	92.800400
2017050308	92.800400
2017050309	92.800400
2017050310	92.800400
2017050311	92.730000
2017050312	92.730000
2017050313	92.730000
2017050314	92.730000
2017050315	92.730000
2017050316	92.730000
2017050317	92.800400
2017050318	92.800400
2017050319	92.800400
2017050320	92.800400
2017050321	92.800400
2017050322	92.800400
2017050323	92.800400
2017050400	92.800400
2017050401	92.800400
2017050402	92.800400
2017050403	92.800400
2017050404	92.870800
2017050405	92.870800
2017050409	92.941200
2017050410	92.870800
2017050411	92.870800
2017050412	92.870800
2017050413	92.870800
2017050414	92.870800
2017050415	92.870800
2017050416	92.870800
2017050417	92.870800
2017050418	92.941200
2017050419	92.941200
2017050420	92.941200
2017050421	92.941200
2017050422	92.941200
2017050423	92.941200
2017050500	92.941200
2017050501	92.941200
2017050502	92.941200
2017050503	92.941200
2017050504	92.941200
2017050505	93.011600
2017050509	93.082000
2017050510	93.011600
2017050511	93.011600
2017050512	93.011600
2017050513	93.011600
2017050514	93.011600
2017050515	93.011600
2017050516	93.011600
2017050517	93.011600
2017050518	93.011600
2017050519	93.011600
2017050520	93.011600
2017050521	93.082000
2017050522	93.082000
2017050523	93.082000
2017050600	93.082000
2017050601	93.082000
2017050602	93.152400
2017050603	93.152400
2017050604	93.152400
2017050610	93.222800
2017050611	93.222800
2017050612	93.222800
2017050613	93.222800
2017050614	93.222800
2017050615	93.222800
2017050616	93.222800
2017050617	93.222800
2017050618	93.222800
2017050619	93.222800
2017050620	93.293300
2017050621	93.293300
2017050622	93.293300
2017050623	93.363700
2017050700	93.363700
2017050701	93.363700
2017050702	93.363700
2017050703	93.363700
2017050704	93.363700
2017050705	93.363700
2017050706	93.293300
2017050707	93.293300
2017050708	93.293300
2017050709	93.293300
2017050710	93.222800
2017050711	93.222800
2017050712	93.152400
2017050713	93.152400
2017050714	93.082000
2017050715	93.082000
2017050716	93.082000
2017050717	93.082000
2017050718	93.082000
2017050719	93.082000
2017050720	93.082000
2017050721	93.082000
2017050722	93.082000
2017050723	93.082000
2017050800	93.082000
2017050801	93.152400
2017050802	93.152400
2017050803	93.152400
2017050804	93.152400
2017050805	93.152400
2017050806	93.152400
2017050807	93.152400
2017050808	93.222800
2017050809	93.222800
2017050810	93.222800
2017050811	93.222800
2017050812	93.222800
2017050813	93.222800
2017050814	93.222800
2017050815	93.222800
2017050816	93.222800
2017050817	93.222800
2017050818	93.222800
2017050819	93.222800
2017050820	93.293300
2017050821	93.293300
2017050822	93.293300
2017050823	93.363700
2017050900	93.363700
2017050901	93.434100
2017050902	93.434100
2017050903	93.504500
2017050909	93.645300
2017050910	93.645300
2017050911	93.504500
2017050912	93.504500
2017050913	93.434100
2017050914	93.434100
2017050915	93.504500
2017050916	93.504500
2017050917	93.504500
2017050918	93.504500
2017050919	93.504500
2017050920	93.504500
2017050921	93.574900
2017050922	93.574900
2017050923	93.574900
2017051000	93.645300
2017051001	93.715700
2017051002	93.715700
2017051003	93.786100
2017051009	94.067800
2017051010	94.138200
2017051011	94.138200
2017051012	94.208600
2017051013	94.208600
2017051014	94.208600
2017051015	94.279000
2017051016	94.279000
2017051017	94.279000
2017051018	94.349400
2017051019	94.419800
2017051020	94.419800
2017051021	94.490200
2017051022	94.490200
2017051023	94.560600
2017051100	94.631000
2017051101	94.701500
2017051102	94.771900
2017051109	95.335100
2017051110	95.405600
2017051111	95.405600
2017051112	95.476000
2017051113	95.476000
2017051114	95.546400
2017051115	95.546400
2017051116	95.546400
2017051117	95.616800
2017051118	95.687200
2017051119	95.687200
2017051120	95.757600
2017051121	95.828000
2017051122	95.898400
2017051123	95.968800
2017051200	96.039200
2017051201	96.109700
2017051202	96.250500
2017051209	96.813800
2017051210	96.884200
2017051211	96.884200
2017051212	96.954600
2017051213	96.954600
2017051214	96.954600
2017051215	97.025000
2017051216	97.025000
2017051217	97.095400
2017051218	97.165800
2017051219	97.165800
2017051220	97.236200
2017051221	97.306600
2017051222	97.377000
2017051223	97.447400
2017051300	97.517800
2017051301	97.658700
2017051309	98.292400
2017051310	98.362800
2017051311	98.362800
2017051312	98.362800
2017051313	98.433200
2017051314	98.433200
2017051315	98.433200
2017051316	98.433200
2017051317	98.503600
2017051318	98.574000
2017051319	98.644400
2017051320	98.714800
2017051321	98.785200
2017051322	98.926000
2017051323	98.996500
2017051400	99.066900
2017051401	99.207700
2017051402	99.278100
2017051403	99.348500
2017051408	99.841400
2017051409	99.911800
2017051410	99.911800
2017051411	99.982200
2017051412	99.982200
2017051413	99.982200
2017051414	99.982200
2017051415	100.053000
2017051416	100.053000
2017051417	100.123000
2017051418	100.123000
2017051419	100.193000
2017051420	100.264000
2017051421	100.405000
2017051422	100.475000
2017051423	100.545000
2017051500	100.616000
2017051501	100.757000
2017051509	101.320000
2017051510	101.320000
2017051511	101.390000
2017051512	101.390000
2017051513	101.390000
2017051514	101.390000
2017051515	101.390000
2017051516	101.390000
2017051517	101.390000
2017051518	101.390000
2017051519	101.461000
2017051520	101.531000
2017051521	101.602000
2017051522	101.672000
2017051523	101.742000
2017051600	101.813000
2017051601	101.883000
2017051602	101.954000
2017051609	102.447000
2017051610	102.447000
2017051611	102.517000
2017051612	102.517000
2017051613	102.517000
2017051614	102.517000
2017051615	102.587000
2017051616	102.587000
2017051617	102.587000
2017051618	102.587000
2017051619	102.658000
2017051620	102.728000
2017051621	102.799000
2017051622	102.869000
2017051623	102.939000
2017051700	103.010000
2017051701	103.080000
2017051702	103.151000
2017051703	103.221000
2017051708	103.362000
2017051709	103.432000
2017051710	103.432000
2017051711	103.362000
2017051712	103.362000
2017051713	103.362000
2017051714	103.362000
2017051715	103.362000
2017051716	103.291000
2017051717	103.291000
2017051718	103.291000
2017051719	103.291000
2017051720	103.291000
2017051721	103.362000
2017051722	103.362000
2017051723	103.432000
2017051800	103.503000
2017051801	103.573000
2017051814	103.714000
2017051815	103.714000
2017051816	103.644000
2017051817	103.644000
2017051818	103.644000
2017051819	103.573000
2017051820	103.644000
2017051821	103.644000
2017051822	103.714000
2017051823	103.714000
2017051900	103.784000
2017051901	103.855000
2017051902	103.925000
2017051903	103.925000
2017051904	103.996000
2017051905	103.996000
2017051906	103.996000
2017051907	103.996000
2017051908	103.996000
2017051909	103.996000
2017051910	103.996000
2017051911	103.996000
2017051912	103.996000
2017051913	103.996000
2017051914	103.996000
2017051915	103.925000
2017051916	103.925000
2017051917	103.925000
2017051918	103.925000
2017051919	103.855000
2017051920	103.855000
2017051921	103.925000
2017051922	103.925000
2017051923	103.996000
2017052000	104.066000
2017052001	104.136000
2017052002	104.207000
2017052003	104.277000
2017052004	104.348000
2017052005	104.348000
2017052006	104.418000
2017052007	104.418000
2017052008	104.418000
2017052009	104.418000
2017052010	104.418000
2017052011	104.418000
2017052012	104.418000
2017052013	104.418000
2017052014	104.418000
2017052015	104.488000
2017052016	104.488000
2017052017	104.488000
2017052018	104.488000
2017052019	104.488000
2017052020	104.559000
2017052021	104.559000
2017052022	104.700000
2017052023	104.770000
2017052100	104.840000
2017052101	104.911000
2017052102	105.052000
2017052103	105.122000
2017052104	105.193000
2017052105	105.193000
2017052106	105.263000
2017052107	105.263000
2017052108	105.263000
2017052109	105.263000
2017052110	105.263000
2017052111	105.263000
2017052112	105.263000
2017052113	105.333000
2017052114	105.333000
2017052115	105.404000
2017052116	105.404000
2017052117	105.474000
2017052118	105.474000
2017052119	105.545000
2017052120	105.545000
2017052121	105.545000
2017052122	105.615000
2017052123	105.685000
2017052200	105.756000
2017052201	105.826000
2017052202	105.897000
2017052203	106.037000
2017052204	106.108000
2017052205	106.178000
2017052206	106.178000
2017052207	106.249000
2017052208	106.249000
2017052209	106.178000
2017052210	106.249000
2017052211	106.249000
2017052212	106.178000
2017052213	106.178000
2017052214	106.249000
2017052215	106.390000
2017052216	106.460000
2017052217	106.601000
2017052218	106.671000
2017052219	106.742000
2017052220	106.882000
2017052221	106.953000
2017052222	107.094000
2017052223	107.234000
2017052300	107.375000
2017052301	107.516000
2017052302	107.586000
2017052303	107.727000
2017052304	107.798000
2017052305	107.939000
2017052306	108.009000
2017052307	108.079000
2017052308	108.079000
2017052309	108.079000
2017052310	108.079000
2017052311	108.079000
2017052312	108.079000
2017052313	108.150000
2017052314	108.150000
2017052315	108.150000
2017052316	108.220000
2017052317	108.220000
2017052318	108.291000
2017052319	108.361000
2017052320	108.361000
2017052321	108.431000
2017052322	108.502000
2017052323	108.572000
2017052400	108.572000
2017052401	108.643000
2017052402	108.713000
2017052403	108.854000
2017052404	108.854000
2017052405	108.924000
2017052406	108.995000
2017052407	109.065000
2017052408	109.065000
2017052409	109.065000
2017052410	109.065000
2017052411	109.065000
2017052412	109.065000
2017052413	109.135000
2017052414	109.135000
2017052415	109.135000
2017052416	109.135000
2017052417	109.206000
2017052418	109.206000
2017052419	109.276000
2017052420	109.276000
2017052421	109.347000
2017052422	109.276000
2017052423	109.417000
2017052500	109.417000
2017052501	109.417000
2017052502	109.488000
2017052503	109.488000
2017052504	109.488000
2017052505	109.488000
2017052506	109.558000
2017052507	109.558000
2017052508	109.488000
2017052509	109.488000
2017052510	109.488000
2017052511	109.488000
2017052512	109.417000
2017052513	109.417000
2017052514	109.417000
2017052515	109.417000
2017052516	109.417000
2017052517	109.417000
2017052518	109.417000
2017052519	109.417000
2017052520	109.417000
2017052521	109.417000
2017052522	109.417000
2017052523	109.417000
2017052600	109.417000
2017052601	109.417000
2017052602	109.417000
2017052603	109.417000
2017052604	109.417000
2017052605	109.488000
2017052606	109.488000
2017052607	109.417000
2017052608	109.417000
2017052609	109.417000
2017052610	109.417000
2017052611	109.347000
2017052612	109.347000
2017052613	109.347000
2017052614	109.276000
2017052615	109.276000
2017052616	109.276000
2017052617	109.276000
2017052618	109.276000
2017052619	109.347000
2017052620	109.347000
2017052621	109.347000
2017052622	109.347000
2017052623	109.347000
2017052700	109.347000
2017052701	109.347000
2017052702	109.347000
2017052703	109.347000
2017052704	109.417000
2017052705	109.417000
2017052706	109.417000
2017052707	109.417000
2017052708	109.417000
2017052709	109.417000
2017052710	109.347000
2017052711	109.347000
2017052712	109.276000
2017052713	109.276000
2017052714	109.206000
2017052715	109.206000
2017052716	109.206000
2017052717	109.135000
2017052718	109.135000
2017052719	109.206000
2017052720	109.206000
2017052721	109.206000
2017052722	109.206000
2017052723	109.206000
2017052800	109.206000
2017052801	109.206000
2017052802	109.206000
2017052803	109.206000
2017052804	109.206000
2017052805	109.206000
2017052806	109.206000
2017052807	109.206000
2017052808	109.206000
2017052809	109.206000
2017052810	109.206000
2017052811	109.135000
2017052812	109.065000
2017052813	109.065000
2017052814	108.995000
2017052815	108.995000
2017052816	108.924000
2017052817	108.924000
2017052818	108.924000
2017052819	108.924000
2017052820	108.924000
2017052821	108.924000
2017052822	108.924000
2017052823	108.924000
2017052900	108.924000
2017052901	108.854000
2017052902	108.854000
2017052903	108.854000
2017052904	108.854000
2017052905	108.854000
2017052906	108.854000
2017052907	108.854000
2017052908	108.854000
2017052909	108.854000
2017052910	108.783000
2017052911	108.783000
2017052912	108.713000
2017052913	108.291000
2017052914	108.220000
2017052915	108.150000
2017052916	108.079000
2017052917	108.079000
2017052918	108.009000
2017052919	108.009000
2017052920	108.009000
2017052921	108.009000
2017052922	108.009000
2017052923	108.009000
2017053000	108.009000
2017053001	108.009000
2017053002	108.009000
2017053003	108.009000
2017053004	108.009000
2017053005	107.939000
2017053006	107.939000
2017053007	107.939000
2017053008	107.939000
2017053009	107.868000
2017053010	107.868000
2017053011	107.798000
2017053012	107.727000
2017053013	107.657000
2017053014	107.586000
2017053015	107.586000
2017053016	107.516000
2017053017	107.516000
2017053018	107.446000
2017053019	107.446000
2017053020	107.446000
2017053021	107.446000
2017053022	107.446000
2017053023	107.446000
2017053100	107.446000
2017053101	107.446000
2017053102	107.446000
2017053103	107.446000
2017053104	107.516000
2017053105	107.516000
2017053106	107.516000
2017053107	107.446000
2017053108	107.446000
2017053109	107.446000
2017053110	107.375000
2017053111	107.305000
2017053112	107.305000
2017053113	107.234000
2017053114	107.164000
2017053115	107.094000
2017053116	107.023000
2017053117	107.023000
2017053118	106.953000
2017053119	106.953000
2017053120	106.953000
2017053121	106.953000
2017053122	106.953000
2017053123	106.953000
2017060100	106.953000
2017060101	106.953000
2017060102	106.953000
2017060103	106.953000
2017060104	106.882000
2017060105	106.882000
2017060106	106.882000
2017060107	106.812000
2017060108	106.812000
2017060109	106.742000
2017060110	106.742000
2017060111	106.671000
2017060112	106.601000
2017060113	106.530000
2017060114	106.460000
2017060115	106.390000
2017060116	106.319000
2017060117	106.319000
2017060118	106.249000
2017060119	106.249000
2017060120	106.178000
2017060121	106.178000
2017060122	106.178000
2017060123	106.178000
2017060200	106.178000
2017060201	106.249000
2017060202	106.178000
2017060203	106.178000
2017060204	106.178000
2017060205	106.178000
2017060206	106.178000
2017060207	106.178000
2017060208	106.108000
2017060209	106.037000
2017060210	106.037000
2017060211	105.967000
2017060212	105.897000
2017060213	105.826000
2017060214	105.756000
2017060215	105.685000
2017060216	105.615000
2017060217	105.615000
2017060218	105.545000
2017060219	105.545000
2017060220	105.474000
2017060221	105.474000
2017060222	105.474000
2017060223	105.474000
2017060300	105.474000
2017060301	105.474000
2017060302	105.474000
2017060303	105.474000
2017060304	105.404000
2017060305	105.404000
2017060306	105.404000
2017060307	105.333000
2017060308	105.333000
2017060309	105.263000
2017060310	105.193000
2017060311	105.122000
2017060312	105.052000
2017060313	104.981000
2017060314	104.911000
2017060315	104.840000
2017060316	104.770000
2017060317	104.700000
2017060318	104.559000
2017060319	104.488000
2017060320	104.418000
2017060321	104.277000
2017060322	104.207000
2017060323	104.136000
2017060400	104.066000
2017060401	103.996000
2017060402	103.925000
2017060403	103.855000
2017060404	103.784000
2017060405	103.714000
2017060406	103.644000
2017060407	103.503000
2017060408	103.362000
2017060409	103.221000
2017060410	103.080000
2017060411	102.939000
2017060412	102.869000
2017060413	102.728000
2017060414	102.587000
2017060415	102.517000
2017060416	102.447000
2017060417	102.376000
2017060418	102.306000
2017060419	102.235000
2017060420	102.165000
2017060421	102.095000
2017060422	102.024000
2017060423	102.024000
2017060500	102.024000
2017060501	102.024000
2017060502	102.024000
2017060503	102.024000
2017060504	102.024000
2017060505	102.024000
2017060506	101.954000
2017060507	101.883000
2017060508	101.813000
2017060509	101.672000
2017060510	101.602000
2017060511	101.531000
2017060512	101.390000
2017060513	101.320000
2017060514	101.250000
2017060515	101.109000
2017060516	101.038000
2017060517	101.038000
2017060518	100.968000
2017060519	100.898000
2017060520	100.898000
2017060521	100.827000
2017060522	100.827000
2017060523	100.827000
2017060600	100.757000
2017060601	100.827000
2017060602	100.827000
2017060603	100.827000
2017060604	100.827000
2017060605	100.827000
2017060606	100.827000
2017060607	100.757000
2017060608	100.686000
2017060609	100.616000
2017060610	100.475000
2017060611	100.405000
2017060612	100.264000
2017060613	100.193000
2017060614	100.053000
2017060615	99.982200
2017060616	99.911800
2017060617	99.841400
2017060618	99.841400
2017060619	99.771000
2017060620	99.771000
2017060621	99.700600
2017060622	99.630100
2017060623	99.630100
2017060700	99.559700
2017060701	99.559700
2017060702	99.559700
2017060703	99.630100
2017060704	99.630100
2017060705	99.630100
2017060706	99.630100
2017060707	99.559700
2017060708	99.489300
2017060709	99.418900
2017060710	99.278100
2017060711	99.207700
2017060712	99.066900
2017060713	98.926000
2017060714	98.855600
2017060715	98.714800
2017060716	98.644400
2017060717	98.503600
2017060718	98.433200
2017060719	98.362800
2017060720	98.292400
2017060721	98.221900
2017060722	98.151500
2017060723	98.081100
2017060800	98.010700
2017060801	97.940300
2017060802	97.940300
2017060803	97.869900
2017060804	97.869900
2017060805	97.799500
2017060806	97.799500
2017060807	97.799500
2017060808	97.729100
2017060809	97.658700
2017060810	97.588300
2017060811	97.447400
2017060812	97.377000
2017060813	97.236200
2017060814	97.165800
2017060815	97.025000
2017060816	96.954600
2017060817	96.884200
2017060818	96.954600
2017060819	96.954600
2017060820	97.095400
2017060821	97.165800
2017060822	97.236200
2017060823	97.377000
2017060900	97.447400
2017060901	97.517800
2017060902	97.588300
2017060903	97.658700
2017060904	97.729100
2017060905	97.799500
2017060906	97.799500
2017060907	97.869900
2017060908	97.869900
2017060909	97.940300
2017060910	97.940300
2017060911	97.940300
2017060912	97.869900
2017060913	97.799500
2017060914	97.658700
2017060915	97.588300
2017060916	97.447400
2017060917	97.377000
2017060918	97.236200
2017060919	97.165800
2017060920	97.095400
2017060921	96.954600
2017060922	96.884200
2017060923	96.813800
2017061000	96.743300
